R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.28,0.01,656539.70925092,7753.11869096366,2240.14389117086,26.1030063294575,6541220.14685791,2792220.77830271,0.0115181652794535,817.932538263762,9.53086018604316
15,0.03,0.28,0.1,635372.002058014,8395.95699561844,2247.39061784902,25.8829315178795,6562380.60732414,2791578.16007286,0.0113857531686356,820.578499342122,9.45050537046577
15,0.03,0.29,0.0001,658570.863406741,8070.80019495021,2205.21368449577,27.0212941608868,6439223.92290876,2891902.17851089,0.0121050402037638,805.178646551519,9.8661500304938
15,0.03,0.29,0.001,658339.86245705,8076.86782996718,2205.29275496344,27.0192167635696,6439454.84478799,2891896.11295327,0.0121036920940161,805.207517156026,9.86539152079836
15,0.03,0.29,0.01,656038.684814964,8138.0881609134,2206.08054731747,26.9982579228458,6441755.23463772,2891834.91358116,0.0120901500921014,805.495159839292,9.85773892407909
15,0.03,0.29,0.1,633877.384384608,8809.88985943193,2213.66744359656,26.768267712423,6463908.94817179,2891163.34187286,0.0119477955012525,808.265325343196,9.77376374849844
15,0.03,0.3,0.0001,658177.13694296,8463.32644983676,2171.1136115458,27.9139587477507,6339651.74944549,2991508.75959142,0.0126937738866205,792.727857415661,10.1920841877725
15,0.03,0.3,0.001,657935.076234466,8469.65944114769,2171.19648034191,27.9117906533923,6339893.72728519,2991502.4287682,0.0126923221660021,792.75811488484,10.1912925623199
15,0.03,0.3,0.01,655524.171079099,8533.55778116272,2172.02185650387,27.8899152338543,6342303.8070644,2991438.5523036,0.0126777426222979,793.059480355977,10.183305299761
15,0.03,0.3,0.1,632347.614716974,9234.79811622279,2179.95631137321,27.6498465904049,6365472.42897165,2990737.55203719,0.0125248095049301,795.956548190142,10.0956502363216
15,0.03,0.31,0.0001,657772.48938344,8866.74181829954,2137.01729025539,28.802895619235,6240090.4933263,3091104.45528608,0.0132988397684564,780.278438104499,10.5166572629732
15,0.03,0.31,0.001,657519.079545323,8873.34430464085,2137.10404477039,28.8006352683201,6240343.81640991,3091097.85506009,0.013297277361165,780.310114346788,10.5158319523454
15,0.03,0.31,0.01,654995.61729394,8939.96259510401,2137.9679523421,28.7778286502104,6242866.41475372,3091031.25957625,0.0132815897936263,780.625548598909,10.5075046859081
15,0.03,0.31,0.1,630781.440622544,9671.12007260782,2146.25764013615,28.5275179838427,6267072.30173732,3090300.35240941,0.0131173959309633,783.652320854712,10.4161100038506
