R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.968,0.01,319999.988277456,290399.989361989,1.66639132702374e-16,1.28965022631103e-16,0.0117225454269928,9389600.01063802,0.43627608172698,6.08441133279543e-17,4.70883538881813e-17
15,0.03,0.968,0.1,150956.919027915,216909.258857721,57.8716490927132,25.1594464224403,168985.209322992,9463065.58169586,0.303012338526216,21.1303858749769,9.1863428749935
15,0.03,0.9685,0.0001,314999.988461285,290549.989357014,5.18135251619216e-18,4.7715221261156e-18,0.0115387193677198,9394450.010643,0.479411456247301,1.89184133747466e-18,1.74220201629796e-18
15,0.03,0.9685,0.001,314999.988461329,290549.989357056,2.83607598591777e-18,2.57434776049621e-18,0.0115386754103228,9394450.01064295,0.47581259456849,1.03552224435823e-18,9.39958726051178e-19
15,0.03,0.9685,0.01,314999.988460997,290549.989356799,0,0,0.0115390046161202,9394450.01064321,NaN,0,0
15,0.03,0.9685,0.1,149187.18173173,217950.525882775,56.7657639351921,24.8543188023196,165756.052504335,9467024.61979842,0.304512296100587,20.726599556837,9.07493315269693
15,0.03,0.969,0.0001,309999.988644549,290699.989351623,1.30475095550143e-18,1.22155653106818e-18,0.0113554508518228,9399300.01064838,0.483534382715578,4.7639719262746e-19,4.46020828406269e-19
15,0.03,0.969,0.001,309999.98864455,290699.989351624,4.26916321275857e-18,3.93920699462116e-18,0.0113554506945021,9399300.01064838,0.479901234361922,1.55877821805847e-18,1.43830295391105e-18
15,0.03,0.969,0.01,309999.988644552,290699.989351628,5.49897834308195e-24,4.38510964116015e-24,0.0113554480859827,9399300.01064837,0.443653440575519,2.0078144675178e-24,1.6011131577286e-24
15,0.03,0.969,0.1,147405.151492521,219000.031679404,55.6640786151679,24.5463658795134,162539.184428864,9470975.42195471,0.306024558698725,20.3243467043632,8.96249184175732
15,0.03,0.9695,0.0001,304999.988827728,290849.989346153,1.27795519726579e-18,1.21667470732416e-18,0.01117227441108,9404150.01065386,0.487717518773251,4.6661339140167e-19,4.44238352511735e-19
15,0.03,0.9695,0.001,304999.988827777,290849.989346202,0,0,0.0111722262042115,9404150.01065383,NaN,0,0
15,0.03,0.9695,0.01,304999.988827685,290849.989346126,9.79141481536428e-17,7.92965985780002e-17,0.0111723170463517,9404150.01065388,0.447470596679343,3.57509033445988e-17,2.89531705557923e-17
