R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.86,0.65,132646.837567576,138435.43734939,433.87646779819,40.9327499661474,1266919.28596463,8461523.62990064,0.0862088359591696,158.419145304814,14.9455703313896
15,0.03,0.86,0.66,131081.088378228,139973.16632696,434.412499698097,40.406310740392,1268484.49912207,8459986.4273623,0.0850983782699705,158.614863952268,14.7533542090856
15,0.03,0.86,0.67,129551.455818428,141557.01978896,434.936167127125,39.8640808664014,1270013.60801444,8458403.11613017,0.0839596883844612,158.806068022292,14.5553725263448
15,0.03,0.86,0.68,128056.69599153,143189.103798639,435.447895928719,39.3053393362965,1271507.85611254,8456771.59086202,0.0827910931757119,158.992913000973,14.3513620251653
15,0.03,0.86,0.69,126595.620641657,144871.684233403,435.948092899137,38.7293104301907,1272968.43126544,8455089.58645617,0.0815908028453601,159.175547419798,14.1410394708234
15,0.03,0.86,0.7,125167.0940321,146607.202409966,436.437146856518,38.1351583670096,1274396.46882104,8453354.66243167,0.0803568980896338,159.354113245986,13.9240996987544
15,0.03,0.86,0.71,123770.030024991,148398.292779976,436.915429638705,37.5219812461493,1275793.05454537,8451564.18523878,0.0790873155980017,159.528746246832,13.7002134025003
15,0.03,0.86,0.72,122403.389346187,150247.803031193,437.383297039891,36.8888041659631,1277159.22735677,8449715.30816464,0.07777983160336,159.69957633169,13.4690246210973
15,0.03,0.86,0.73,121066.177021278,152158.81699549,437.841089688088,36.2345713812097,1278495.98188903,8447804.94843313,0.0764320431457737,159.866727872363,13.2301478755642
15,0.03,0.86,0.74,119757.439969104,154134.68084701,438.289133868852,35.5581373341262,1279804.27089703,8445829.76101566,0.0750413466428816,160.030320003865,12.9831648941228
15,0.03,0.86,0.75,118476.264740375,156179.033175736,438.727742300452,34.858256358868,1281085.00751732,8443786.1085679,0.0736049132735103,160.190466907453,12.7276208530317
15,0.03,0.86,0.76,117221.77538984,158295.839648989,439.157214861408,34.1335708151349,1282339.0673953,8441670.0267802,0.0721196605726073,160.347278076272,12.4630200438761
15,0.03,0.86,0.77,115993.131471141,160489.433133633,439.577839277254,33.3825973524025,1283567.29068958,8439477.18426901,0.0705822194987149,160.500858566107,12.1888208582959
15,0.03,0.86,0.78,114789.526144116,162764.560355043,439.989891768526,32.6037109363069,1284770.48396412,8437202.83593402,0.0689888960614436,160.651309231983,11.9044299556191
15,0.03,0.86,0.79,113610.184384786,165126.436428288,440.393637663545,31.7951261799781,1285949.42197755,8434841.76844553,0.0673356263735971,160.798726951902,11.6091954464645
15,0.03,0.86,0.8,112454.361288648,167580.808931533,440.789331979237,30.9548754085817,1287104.84937937,8432388.23619306,0.0656179237048561,160.943204838919,11.3023988835584
15,0.03,0.86,0.81,111321.340458055,170134.033626351,441.177219973278,30.0807827366141,1288237.48232197,8429835.88559091,0.0638308157392329,161.084832442743,10.9832457967062
15,0.03,0.86,0.82,110210.43246455,172793.16449977,441.557537670472,29.1704332421257,1289348.00999778,8427177.66506699,0.0619687697452376,161.223695941931,10.6508544375311
15,0.03,0.86,0.83,109120.973376801,175566.061559073,441.930512366727,28.2211360633095,1290437.09611083,8424405.71730486,0.0600256027125451,161.359878327901,10.3042423051159
15,0.03,0.86,0.84,108052.323344393,178461.520823758,442.296363113864,27.2298798959922,1291505.38029249,8421511.24929634,0.0579943726285404,161.49345958195,9.94230989702416
15,0.03,0.86,0.85,107003.865226927,181489.432333146,442.655301189003,26.1932788999584,1292553.47947188,8418484.37438795,0.0558672458706995,161.624516846635,9.5638209583473
15,0.03,0.86,0.86,105975.003256653,184660.973876786,443.007530552328,25.107506375533,1293581.98921279,8415313.91861684,0.053635334041624,161.753124592919,9.16737826536647
15,0.03,0.86,0.87,104965.161720978,187988.850787489,443.353248298192,23.9682126710004,1294591.48503072,8411987.18099984,0.0512884912695685,161.879354784877,8.75139365149903
15,0.03,0.86,0.88,103973.783648447,191487.595859524,443.692645104951,22.7704225058067,1295582.52370645,8408489.63371797,0.0488150597268883,162.003277043945,8.31405051743267
15,0.03,0.86,0.89,103000.329477655,195173.948819552,444.025905690639,21.5084050593131,1296555.64461665,8404804.54277539,0.0462015464008747,162.124958815294,7.8532563972817
15,0.03,0.86,0.9,102044.275682531,199067.342641129,444.353209283624,20.1755074819135,1297511.37110819,8400912.48185139,0.0434322072107692,162.244465539683,7.36658216933369
15,0.03,0.86,0.91,101105.113318343,203190.535772643,444.67473012039,18.7639384523052,1298450.21195154,8396790.7002889,0.0404885041425106,162.361860835207,6.85118302739793
15,0.03,0.86,0.92,100182.346439014,207570.447410244,444.99063798733,17.2644822231034,1299372.662923,8392412.28810753,0.0373483850546512,162.477206695124,6.30369407171061
15,0.03,0.86,0.93,99275.4903148808,212239.281362948,445.301098830923,15.66611386699,1300279.20858629,8387745.05252319,0.0339853105284876,162.590563710641,5.72008982568472
15,0.03,0.86,0.94,98384.069345863,217236.070130853,445.606275472149,13.9554706628932,1301170.32437866,8382749.97439848,0.0303669110413564,162.701991331768,5.09549122578889
15,0.03,0.86,0.95,97507.6145086771,222608.848096955,445.906328480434,12.1161081045321,1302046.47916284,8377379.03579494,0.0264530886191304,162.811548186418,4.4238939716673
15,0.03,0.86,0.96,96645.6600804324,228417.797565781,446.201417295309,10.1274228551213,1302908.13850227,8371572.07501136,0.0221932561873204,162.91929248995,3.69777526997615
15,0.03,0.86,0.97,95797.7392088042,234739.957690458,446.491701742976,7.96304063764156,1303755.76908945,8365252.0792689,0.0175221862487955,163.025282598904,2.90750521281887
15,0.03,0.86,0.98,94963.3775743199,241676.561758808,446.777344205994,5.58830429038976,1304589.84508147,8358317.8499369,0.012353511609391,163.129577803213,2.04042960402856
15,0.03,0.86,0.99,94142.0837369345,249365.048723716,447.058512928134,2.95616151443374,1305410.85775014,8350631.99511477,0.00656903359450562,163.232239532885,1.07936847295762
15,0.03,0.95,0,424633.319743985,242040.992254078,25.7902843682516,14.7004620899038,75340.8899716381,9257944.307284,0.363057324840771,9.4166775799577,5.36750622057604
15,0.03,0.95,0.01,391577.074203716,228870.226584746,37.1415292903014,19.2279062011655,108385.784266985,9271110.54550911,0.341105175766328,13.5613008821213,7.02058925170054
15,0.03,0.95,0.02,360696.131266671,218436.373986609,47.6826268916407,22.7842206502334,139256.186106441,9281540.84179279,0.323332481088985,17.4101191438102,8.31908856491642
15,0.03,0.95,0.03,332726.146822318,210218.372158468,57.2710623187452,25.6036648332277,167216.582115365,9289756.0241767,0.308944182540433,20.9110966291318,9.34853812223226
15,0.03,0.95,0.04,307795.203557545,203725.092684464,65.802399912509,27.8249288541811,192138.994042544,9296247.0823867,0.29718810971867,24.0261012680548,10.1595771478829
15,0.03,0.95,0.05,285725.3482086,198558.578886561,73.3565221844707,29.593054574879,214201.295269216,9301411.82805887,0.287451930414968,26.7843001626049,10.8051640516527
15,0.03,0.95,0.06,266216.376441103,194414.136149009,80.0356762183011,31.0120126183293,233703.587882679,9305554.85183838,0.279267519596496,29.2230262792072,11.3232611072675
15,0.03,0.95,0.07,248944.59286202,191064.217081897,85.9483621851402,32.1587442481932,250969.458775795,9308903.62417387,0.272284583200296,31.3818957428493,11.7419614936215
15,0.03,0.95,0.08,233605.046296497,188339.272696358,91.1999375309312,33.0916638466924,266303.753765973,9311627.63563977,0.26624215538227,33.2993771909813,12.0825937620236
15,0.03,0.95,0.09,219927.523528629,186112.359272214,95.8823979445248,33.8540374377356,279976.594073427,9313853.78669034,0.260944717172063,35.0090605494947,12.3609554194532
15,0.03,0.95,0.1,207679.477923029,184287.512911058,100.075492484838,34.4787689787014,292220.446584487,9315678.00831996,0.256244347846569,36.5400641935266,12.5890605233484
15,0.03,0.95,0.11,196663.572352905,182791.35482505,103.846773393504,34.9909771639913,303232.580873701,9317173.65419778,0.252027831216561,37.917053135303,12.7760805370023
15,0.03,0.95,0.12,186713.346796202,181567.101352865,107.253218775226,35.4100986869557,313179.399985023,9318397.48854844,0.248207453162181,39.1608315053043,12.9291122830747
15,0.03,0.95,0.13,177688.592571082,180570.290899379,110.342830467841,35.7513554325065,322201.06459845,9319393.95774519,0.244714430024565,40.2889259745705,13.0537136522939
15,0.03,0.95,0.14,169471.071340936,179765.714755444,113.156086485918,36.0268008328002,330415.772572578,9320198.25844372,0.241494191996912,41.3161160781707,13.1542856540762
15,0.03,0.95,0.15,161960.801004711,179125.193817239,115.727216361069,36.246082225506,337923.471778928,9320838.56010053,0.238502964419487,42.2548998738354,13.2343507725879
15,0.03,0.95,0.16,155072.931701962,178625.950640022,118.085268160363,36.416997384152,344808.983029878,9321337.63236259,0.235705264617363,43.1158835370524,13.2967561698885
15,0.03,0.95,0.17,148735.160823669,178249.404305642,120.254994583903,36.545907461503,351144.584181747,9321714.0497869,0.233072048596507,43.9081048974476,13.3438244618813
15,0.03,0.95,0.18,142885.611028567,177980.268384606,122.257579238037,36.6380457411967,356992.131392195,9321983.09356965,0.230579323665992,44.6392986192882,13.3774664512544
15,0.03,0.95,0.19,137471.093921982,177805.86845059,124.111231116825,36.6977513022412,362404.794846901,9322157.43379811,0.228207098572437,45.3161132615308,13.3992664442308
15,0.03,0.95,0.2,132445.689761803,177715.620330527,125.831670739402,36.7286476093008,367428.478567458,9322247.65102186,0.225938580721251,45.9442887787243,13.4105474583459
15,0.03,0.95,0.21,127769.583942836,177700.627270712,127.432528611486,36.7337804635331,372102.983528553,9322262.63894883,0.223759556211664,46.5288020092688,13.4124215917475
15,0.03,0.95,0.22,123408.111369032,177753.365993564,128.925672239933,36.715725436854,376462.962958729,9322209.918281,0.22165790648843,47.0739860766055,13.4058292501313
15,0.03,0.95,0.23,119330.968954566,177867.439850575,130.321475873745,36.6766724219443,380538.709569561,9322095.883477,0.219623228139057,47.5836288784012,13.3915700180624
15,0.03,0.95,0.24,115511.564265652,178037.383110087,131.629043397872,36.618492604756,384356.806690951,9321925.99839731,0.217646531264411,48.061054470648,13.3703271123115
15,0.03,0.95,0.25,111926.474615443,178258.504561566,132.856393481502,36.5427919997935,387940.668991076,9321704.95264643,0.215719998274893,48.5091906699335,13.3426869289246
15,0.03,0.95,0.26,108554.99605564,178526.761615361,134.010614147253,36.4509545973592,391310.993330213,9321436.78743004,0.213836789522749,48.9306254905157,13.3091547973608
15,0.03,0.95,0.27,105378.7657659,178838.658244195,135.09799186008,36.344177252023,394486.136242241,9321124.99757855,0.21199088555779,49.3276542779116,13.2701677191449
15,0.03,0.95,0.28,102381.444606339,179191.161712736,136.12412029165,36.2234982133776,397482.431273369,9320772.61478905,0.210176958217272,49.7023194214888,13.2261047851595
15,0.03,0.95,0.29,99548.4491604549,179581.634217458,137.09399207611,36.0898205361687,400314.456847469,9320382.275962,0.208390264608426,50.0564438567895,13.1772957232686
15,0.03,0.95,0.3,96866.7246730403,180007.77644804,138.01207645227,35.9439313759271,402995.263250508,9319956.27962058,0.206626559350719,50.3916594146351,13.1240279436354
15,0.03,0.95,0.31,94324.5518885939,180467.580737266,138.882385529102,35.7865180650018,405536.565725877,9319496.63274467,0.204882021519771,50.7094310163132,13.0665524084838
15,0.03,0.95,0.32,91911.3821246336,180959.291977176,139.708530594997,35.6181814517614,407948.909344772,9319005.08984137,0.20315319346354,51.0110772334981,13.0050885025744
15,0.03,0.95,0.33,89617.6959332559,181481.374858732,140.493770648002,35.4394471550641,410241.810296096,9318483.18569411,0.201436929294012,51.2977880078516,12.9398281424928
15,0.03,0.95,0.34,87434.8815674071,182032.486295688,141.241053887037,35.2507749733803,412423.877378706,9317932.26292934,0.199730351263226,51.5706398005042,12.8709392121555
15,0.03,0.95,0.35,85355.1301125353,182611.452116091,141.953053700852,35.0525668870799,414502.916833764,9317353.49531702,0.198030812641154,51.8306087325235,12.798568484645
15,0.03,0.95,0.36,83371.3447076839,183217.24728934,142.632199698785,34.8451738162992,416486.023092618,9316747.90753684,0.196335865953852,52.0785819150187,12.7228440896763
15,0.03,0.95,0.37,81477.0617195099,183848.979097162,143.280704647258,34.6289013697683,418379.657575843,9316116.39200146,0.194643235657855,52.3153672843302,12.6438776126366
15,0.03,0.95,0.38,79666.3820826427,184505.872765804,143.90058812795,34.4040148016197,420189.71732923,9315459.72321939,0.1929507945188,52.5417022402178,12.5617659044414
15,0.03,0.95,0.39,77933.9113286962,185187.259169742,144.493696911507,34.1707431811799,421921.594974393,9314778.57008708,0.191256543067288,52.7582610848142,12.4765926040283
15,0.03,0.95,0.4,76274.7070469135,185892.564282164,145.06172303174,33.9292830274304,423580.231230055,9314073.50643481,0.189558591654679,52.9656616219641,12.3884294653905
15,0.03,0.95,0.41,74684.2327407309,186621.300110859,145.60621952676,33.67980139822,425170.161039743,9313345.02008774,0.187855144670275,53.1644709047081,12.2973374855251
15,0.03,0.95,0.42,73158.3171914253,187373.056899191,146.12861444649,33.4224385820626,426695.554194129,9312593.52066223,0.186144486586484,53.3552103497748,12.2033678872756
15,0.03,0.95,0.43,71693.1185802981,188147.496411503,146.63022301617,33.1573103700922,428160.251196686,9311819.34627813,0.184424969549227,53.5383601787792,12.1065629488799
15,0.03,0.95,0.44,70285.092740696,188944.346152801,147.112258557899,32.8845100459983,429567.795000746,9311022.76933715,0.182695002255092,53.714363405953,12.0069567305451
15,0.03,0.95,0.45,68930.9649901709,189763.394395291,147.575842176251,32.6041100998711,430921.459167653,9310204.00149461,0.180953039935907,53.8836293746038,11.9045757002154
15,0.03,0.95,0.46,67627.7050931257,190604.48590949,148.022011266806,32.3161636737614,432224.272895608,9309363.19792684,0.179197575246681,54.0465368637926,11.7994392613821
15,0.03,0.95,0.47,66372.5049483199,191467.518309467,148.451727161821,32.0207058157761,433479.043324519,9308500.46098472,0.177427129935967,54.2034368799598,11.6915602109852
15,0.03,0.95,0.48,65162.7586687493,192352.438939564,148.865882004457,31.7177545570232,434688.375449247,9307615.84330588,0.175640247150659,54.3546551668774,11.5809451326331
15,0.03,0.95,0.49,63996.044757605,193259.242240594,149.265304774525,31.4073117974395,435854.689937621,9306709.35044761,0.173835484277328,54.5004944057985,11.4675947200401
15,0.03,0.95,0.5,62870.110131768,194187.96754362,149.650766818037,31.0893640731696,436980.239101414,9305780.94309231,0.172011406209965,54.6412362344358,11.3515040572161
15,0.03,0.95,0.51,61782.8557699767,195138.69724821,150.022986727674,30.7638831743062,438067.121243296,9304830.53886861,0.170166578972166,54.7771430289421,11.2326628440185
15,0.03,0.95,0.52,60732.3238013258,196111.555348094,150.38263478321,30.4308266526989,439117.293563891,9303858.01382525,0.168299563600166,54.9084595252196,11.1110555815667
15,0.03,0.95,0.53,59716.6858648219,197106.706276214,150.730336918,30.0901382143533,440132.583798261,9302863.20358557,0.166408910231701,55.0354142671846,10.9866617155158
15,0.03,0.95,0.54,58734.2325993619,198124.354042781,151.066678329372,29.7417480168156,441114.700722309,9301845.9042092,0.164493152326154,55.158220925012,10.8594557446398
15,0.03,0.95,0.55,57783.3641377302,199164.741647723,151.392206730887,29.385572869546,442065.243655539,9300805.8727794,0.16255080095848,55.2770794826151,10.729407293993
15,0.03,0.95,0.56,56862.5814941747,200228.150752107,151.707435298098,29.0215163463757,442985.711070528,9299742.82773155,0.160580339133856,55.3921773132179,10.5964811559704
15,0.03,0.95,0.57,55970.4787504078,201314.901596176,152.012845344085,28.6494688133441,443877.508404249,9298656.44893501,0.158580216061989,55.5036901562591,10.4606373004723
15,0.03,0.95,0.58,55105.735954433,202425.353156399,152.308888752319,28.2693073753558,444741.955156815,9297546.37753623,0.156548841341667,55.6117830056904,10.3218308554268
15,0.03,0.95,0.59,54267.1126578885,203559.9035362,152.595990188965,27.8808957423822,445580.291351923,9296412.21556806,0.15448457900026,55.7166109177459,10.1800120579373
15,0.03,0.95,0.6,53453.4420261359,204718.990588738,152.874549118079,27.4840840160604,446393.683424746,9295253.52532724,0.152385741333598,55.8183197467387,10.0351261763641
15,0.03,0.95,0.61,52663.6254626975,205903.092772326,153.144941642348,27.0787083968893,447183.229595661,9294069.82851928,0.150250582490111,55.9170468171622,9.8871134034142
15,0.03,0.95,0.62,51896.627696573,207112.730242603,153.407522185367,26.6645908103046,447949.964781242,9292860.60516659,0.148077291740035,56.012921537932,9.73590871961249
15,0.03,0.95,0.63,51151.4722866345,208348.466189018,153.662625030247,26.2415384492723,448694.865088336,9291625.29227253,0.145863986367718,56.1060659641688,9.58144172629057
15,0.03,0.95,0.64,50427.2375024027,209610.908424207,153.91056573009,25.809343230014,449418.851931868,9290363.28223256,0.14360870411827,56.196595312199,9.42363644685887
15,0.03,0.95,0.65,49723.0525449958,210900.71124101,154.151642401574,25.3677811564592,450122.795812603,9289073.92097783,0.141309395126587,56.2846184318748,9.26241109475217
15,0.03,0.95,0.66,49038.0940759305,212218.577551593,154.386136913411,24.9166115874738,450807.519787156,9287756.50583682,0.138963913246153,56.3702382405093,9.09767780587639
15,0.03,0.95,0.67,48371.583024912,213565.261332474,154.614315979147,24.4555764004735,451473.802659109,9286410.28309112,0.136570006691179,56.453552121886,8.92934233322287
15,0.03,0.95,0.68,47722.7816507932,214941.570395384,154.836432163372,23.9843990422543,452122.381917044,9285034.44520557,0.134125307888065,56.534652293651,8.75730370030311
15,0.03,0.95,0.69,47090.9908325575,216348.369517078,155.052724809122,23.5027834578127,452753.956442634,9283628.12769946,0.131627322427247,56.6136261459306,8.58145381003387
15,0.03,0.95,0.7,46475.5475695609,217786.583959697,155.263420893682,23.0104128849318,453369.189009546,9282190.40562742,0.129073416985618,56.6905565538058,8.40167700461072
15,0.03,0.95,0.71,45875.8226723645,219257.203424112,155.468735819117,22.5069485011107,453968.708591817,9280720.28962738,0.126460806076265,56.7655221659549,8.21784957146806
15,0.03,0.95,0.72,45291.2186273624,220761.286480568,155.668874143322,21.9920279062586,454553.112498495,9279216.72149152,0.123786537457303,56.8385976715803,8.02983918927266
15,0.03,0.95,0.73,44721.1676200543,222299.965535423,155.864030256745,21.4652634228544,455122.968349689,9277678.56920115,0.121047476011708,56.9098540474939,7.8375043072697
15,0.03,0.95,0.74,44165.1297032986,223874.452394176,156.054389009486,20.9262401908936,455678.815907692,9276104.62136563,0.118240285874454,56.9793587870885,7.64069344970004
15,0.03,0.95,0.75,43622.591098181,225486.044501032,156.24012629299,20.3745140325116,456221.168775526,9274493.58098494,0.115361410554421,57.047176112728,7.4392444361208
15,0.03,0.95,0.76,43093.0626163166,227136.131936571,156.421409580175,19.8096090551932,456750.515974104,9272844.05845438,0.112407050748429,57.1133671729613,7.23298350627741
15,0.03,0.95,0.77,42576.0781934309,228826.20528701,156.598398427449,19.2310149593509,457267.323408142,9271154.56369803,0.109373139504512,57.1779902258222,7.02172433703298
15,0.03,0.95,0.78,42071.1935250149,230557.864494786,156.7712449418,18.6381840069421,457772.035230044,9269423.49732121,0.10625531431602,57.2411008093748,6.80526693553475
15,0.03,0.95,0.79,41577.9847956645,232332.828844663,156.940094215799,18.0305276031437,458265.07511012,9267649.14062773,0.103048885668369,57.3027519005436,6.58339639109784
15,0.03,0.95,0.8,41096.0474944685,234152.948252002,157.105084733154,17.4074124321804,458746.847420799,9265829.64433557,0.0997488014608403,57.362994063193,6.35588146429988
15,0.03,0.95,0.81,40624.9953094692,236020.216055292,157.266348747192,16.7681560776702,459217.738341784,9263963.01578863,0.0963496066170594,57.4218755863186,6.12247298785934
15,0.03,0.95,0.82,40164.4590948119,237936.783553611,157.424012634442,16.1120220444753,459678.116892554,9262047.10442434,0.0928453970628428,57.4794426131505,5.88290204898904
15,0.03,0.95,0.83,39714.0859047197,239904.976592268,157.578197225368,15.4382140836848,460128.335898055,9260079.58519365,0.0892297670890192,57.5357392619127,5.6368779173054
15,0.03,0.95,0.84,39273.5380889103,241927.314522426,157.72901811404,14.7458696982175,460568.732892976,9258057.93960788,0.0854957488899411,57.5908077388888,5.38408567356167
15,0.03,0.95,0.85,38842.4924444619,244006.531988685,157.876585948498,14.0340526864903,460999.63096959,9255979.43395863,0.0816357428366512,57.6446884444452,5.12418348715479
15,0.03,0.95,0.86,38420.6394195101,246145.604038493,158.02100670336,13.3017445442866,461421.339573787,9253841.09421696,0.0776414366884583,57.6974200725643,4.85679947673266
15,0.03,0.95,0.87,38007.6823644532,248347.775206916,158.162381936178,12.5478345091791,461834.155253611,9251639.67695858,0.0735037115555153,57.749039704447,4.58152807516402
15,0.03,0.95,0.88,37603.3368266034,250616.593347922,158.300809028904,11.7711079775236,462238.362364368,9249371.6355441,0.0692125318789624,57.7995828966784,4.2979258002933
15,0.03,0.95,0.89,37207.3298844238,252955.949194741,158.43638141582,10.9702329610149,462634.233734161,9247033.0805723,0.0647568160273377,57.8490837644514,4.00550630989055
15,0.03,0.95,0.9,36819.3995176391,255370.122865303,158.569188799177,10.1437441643343,463022.031293562,9244619.73339053,0.0601242832197585,57.8975750602996,3.70373458800257
15,0.03,0.95,0.91,36439.2940095915,257863.838868028,158.6993173538,9.29002415660286,463402.006673055,9242126.87110781,0.0553012713370721,57.9450882488063,3.39202007017962
15,0.03,0.95,0.92,36066.7713782297,260442.331545375,158.826849921879,8.40728096297003,463774.401771849,9239549.26117366,0.0502725186448868,57.9916535777262,3.06970846160443
15,0.03,0.95,0.93,35701.5988320382,263111.423511182,158.951866199248,7.49352121389334,464139.449301763,9236881.0829676,0.0450209004308021,58.0373001460006,2.73607193322281
15,0.03,0.95,0.94,35343.5522470261,265877.620331821,159.074442914418,6.54651772840994,464497.37331006,9234115.83315045,0.0395271087850281,58.082055969127,2.39029728558568
15,0.03,0.95,0.95,34992.4156605559,268748.225769984,159.194654001878,5.56377005886247,464848.389685443,9231246.21045996,0.0337692599973603,58.1259480424356,2.03147154274216
15,0.03,0.95,0.96,34647.9807772477,271731.483309657,159.312570771238,4.54245603977069,465192.706651982,9228263.9742343,0.0277224088157514,58.1690024028483,1.65856426152127
15,0.03,0.95,0.97,34310.0464813642,274836.751636159,159.428262074174,3.47937170494707,465530.525256562,9225159.76899213,0.0213579414557367,58.2112441898329,1.2704055937688
15,0.03,0.95,0.98,33978.4183488404,278074.724615307,159.541794471474,2.37085597610315,465862.039856689,9221922.90452872,0.0146428087586076,58.252697706397,0.865658788274663
15,0.03,0.95,0.99,33652.9081502643,281457.710300386,159.653232403198,1.21269513027507,466187.438617333,9218541.07700448,0.00753854560048292,58.2933864812178,0.442785309441685
15,0.03,0.83,0,581494.783656545,85171.8830179292,382.918595042827,56.0863118621553,1118122.29774841,8214772.03067021,0.127757824525398,139.813152015012,20.4785146186695
15,0.03,0.83,0.01,559534.455551971,84677.1598299966,390.436680699403,56.2556796138432,1140075.10776733,8215266.58449039,0.125938307013788,142.55819304037,20.5403550190045
15,0.03,0.83,0.02,539068.574964815,84273.3314539151,397.443144447834,56.3939296581729,1160533.98189074,8215670.27461643,0.124260297088467,145.116428116515,20.5908335664404
15,0.03,0.83,0.03,519962.807562756,83950.025486163,403.983975450818,56.504612972789,1179633.20846179,8215993.46990087,0.12270578336419,147.50464903648,20.6312468116896
15,0.03,0.83,0.04,502096.216507163,83698.4587080253,410.100576373824,56.5907364961137,1197493.68291646,8216244.95055548,0.121259459808897,149.737972948492,20.6626926631435
15,0.03,0.83,0.05,485360.117208589,83511.1653658116,415.830155050781,56.654856093608,1214224.05263636,8216432.1797781,0.119908261124276,151.829985362916,20.6861043311786
15,0.03,0.83,0.06,469656.909037029,83381.7757718175,421.20612491192,56.6991524188033,1229921.88483806,8216561.52507576,0.118640984120303,153.792886358465,20.7022780269155
15,0.03,0.83,0.07,454898.946647344,83304.8357179484,426.258491358577,56.7254927317834,1244674.7948613,8216638.43878932,0.117447978815734,155.637631657301,20.7118955336924
15,0.03,0.83,0.08,441007.484440361,83275.6588653591,431.014212800882,56.7354813895748,1258561.50134684,8216667.60565325,0.116320895872096,157.374064448922,20.7155426423685
15,0.03,0.83,0.09,427911.709672413,83290.2057510119,435.497531815352,56.7305012881497,1271652.79279577,8216653.0637477,0.115252479486923,159.011036304081,20.7137242828357
15,0.03,0.83,0.1,415547.868796677,83344.9842878171,439.730274270239,56.7117479302666,1284012.40092905,8216598.30396425,0.114236396989297,160.556516392921,20.7068769630386
15,0.03,0.83,0.11,403858.485272069,83436.9676520651,443.732117321286,56.6802575637216,1295697.78261061,8216506.35209037,0.113267098114323,162.017689336935,20.6953790429538
15,0.03,0.83,0.12,392791.663553753,83563.5262679336,447.52082727374,56.6369304124654,1306760.81561897,8216379.83680165,0.112339698336482,163.401042058324,20.6795592168514
15,0.03,0.83,0.13,382300.472292759,83722.3712584612,451.112471005925,56.5825500699116,1317248.41523623,8216221.04619147,0.111449881761711,164.712440976038,20.6597035942765
15,0.03,0.83,0.14,372342.399109803,83911.5072505634,454.521602523946,56.517799643869,1327203.07928767,8216031.97494979,0.110593819975763,165.957200121556,20.6360615949677
15,0.03,0.83,0.15,362878.869397182,84129.1928469078,457.761427783608,56.4432752986956,1336663.36917504,8215814.36387779,0.109768103948402,167.14014131949,20.6088508934362
15,0.03,0.83,0.16,353874.821878216,84373.9073954816,460.843950041815,56.3594976372026,1345664.33417174,8215569.73310688,0.108969686668021,168.265647259018,20.5782615747836
15,0.03,0.83,0.17,345298.334273706,84644.3229585922,463.780097795033,56.2669212712895,1354237.8856285,8215299.41012014,0.108195834623395,169.337708207411,20.5444596291796
15,0.03,0.83,0.18,337120.293066217,84939.2805934229,466.579838025271,56.1659429643601,1362413.12709576,8215004.55346361,0.107444086603684,170.359963358977,20.507589924862
15,0.03,0.83,0.19,329314.101905428,85257.7702122524,469.252275996333,56.0569085240226,1370216.64581858,8214686.17287922,0.106712218586482,171.335737273161,20.4677787248338
15,0.03,0.83,0.2,321855.423956328,85598.9134414052,471.805743260971,55.940118644785,1377672.77030041,8214345.14643995,0.10599821369092,172.268072008162,20.4251358201771
15,0.03,0.83,0.21,314721.953917012,85961.9489873903,474.247876081334,55.8158339632133,1384803.79820691,8213982.23517865,0.105300236378232,173.159755754197,20.3797563758182
15,0.03,0.83,0.22,307893.216057339,86346.2201177257,476.585684329924,55.6842793153818,1391630.19825833,8213598.09560296,0.104616610214152,174.013347990964,20.3317224850288
15,0.03,0.83,0.23,301350.385066429,86751.163930446,478.825612816339,55.5456474089567,1398170.78932076,8213193.29042215,0.103945798629848,174.831201879566,20.2811045101953
15,0.03,0.83,0.24,295076.126876783,87176.3021392258,480.973595735668,55.4001019731054,1404442.89952748,8212768.2977588,0.103286388221044,175.615484142986,20.2279622329301
15,0.03,0.83,0.25,289054.457030629,87621.2331515899,483.035105431152,55.2477805026086,1410462.50786394,8212323.51906791,0.102637074197093,176.368192870549,20.172345856015
15,0.03,0.83,0.26,283270.614462748,88085.6252544122,485.015195287033,55.0887965538913,1416244.37034196,8211859.28594903,0.101996647656914,177.091173179178,20.1142968417395
15,0.03,0.83,0.27,277710.948839174,88569.2107508612,486.918538536939,54.9232417797415,1421802.13262229,8211375.86600736,0.101363984422983,177.7861313833,20.0538486548281
15,0.03,0.83,0.28,272362.819840282,89071.7809194439,488.749462550872,54.7511876325962,1427148.43069717,8210873.46789292,0.100738035205871,178.454647513887,19.9910273843517
15,0.03,0.83,0.29,267214.506967461,89593.181685123,490.511979798942,54.5726868572839,1432294.98105274,8210352.24562802,0.100117816911004,179.098186624089,19.9258522887658
15,0.03,0.83,0.3,262255.128663778,90133.309913443,492.209815595046,54.3877747650727,1437252.66152063,8209812.30231179,0.0995024049213976,179.718108919141,19.8583362610972
15,0.03,0.83,0.31,257474.569661727,90692.1102494641,493.846432871308,54.1964703044834,1442031.5839054,8209253.69328023,0.0988909262220648,180.315678802136,19.7884862199245
15,0.03,0.83,0.32,252863.41561006,91269.5724360421,495.4250545645,53.998776981706,1446641.15933538,8208676.42878698,0.0982825532517235,180.892073047863,19.7163034454454
